id,canonicalId,fieldLayoutId,uid,enabled,archived,dateLastMerged,dateCreated,dateUpdated,siteSettingsId,siteId,title,slug,uri,content,enabledForSite,typeId,postDate,expiryDate,defaultPrice,defaultBasePrice,defaultVariantId,defaultSku,defaultWeight,defaultLength,defaultWidth,defaultHeight,storeId,root,lft,rgt,level,draftId,draftCreatorId,isProvisionalDraft,draftName,draftNotes
1209,,37,f88cf309-8d8c-4646-8fc8-deea90e18c07,1,0,,"2024-11-14 00:06:21","2024-11-22 02:32:37",1209,1,"Meltell Cartridge",meltell-cartridge,shop/meltell-cartridge,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This high-performance hybrid sealant is for joint seams on windows, doors and facades and is also suitable for secure sealing of leaks and penetrations for indoor and outdoor application.</p><ul><li><strong>easy to shape</strong><br />quick and easy to apply</li><li><strong>compatible with all SIGA products</strong><br />reliable, long term building value</li><li><strong>short drying time</strong><br />immediate reliable sealing</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 578, 567, 575], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Quick drying, water resistant and primer-less adhesive sealant for the sealing of internal and external areas, especially suitable in combination with SIGA adhesive tapes and on window joints. Available in White, Grey and Black</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,20.9200,20.9200,1211,3730-0310.01,0.4000,22.0000,5.0000,5.0000,1,18,94,95,1,,,,,
1215,,37,4e0c44ac-a8e0-4856-ad41-977197deeba1,1,0,,"2024-11-14 00:06:22","2024-11-22 02:33:25",1215,1,"Nail Sealing Tape",nail-sealing-tape,shop/nail-sealing-tape,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>For the rainproof sealing of nail penetrations in pitched roofs, this double-sided, adhesive, SIGA nail sealing tape is particularly suitable in combination with SIGA <a href=\"https://5merchants.co.nz/product/majcoat-150-1-5m-x-50m/\">Majcoat</a> products.</p><ul><li><strong>Extremely adhesive on both sides</strong><br />driving rain-proof, suitable for makeshift coverage</li><li><strong>Pre-installation on counter batten</strong><br />simple and quick application</li><li><strong>4 mm thick special foam</strong><br />reliable, no building damage</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 575, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>For permanent rainproof sealing when installing battens Width: 50mm Length: 30m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=FZ2OxVpXgcY\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,107.0500,107.0500,1217,2005-50430,0.5000,39.0000,39.0000,5.0000,1,18,96,97,1,,,,,
1220,,37,4fda31d8-edfc-480e-8d27-efd2e6bccc68,1,0,,"2024-11-14 00:06:22","2024-11-22 02:37:29",1220,1,"Wigluv 200",wigluv-200,shop/wigluv-200,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusible, single-sided and strongly adhesive tape is generally suitable for bonding abutments and joints where under-roof and facade plates are to be sealed.</p><ul><li><strong>High adhesive strength at high and low temperatures</strong><br />Reliable, long-term building value</li><li><strong>Diffusible sd &lt; 2 m</strong><br />Prevents condensation build-up</li><li><strong>Slit backing strip</strong><br />Simple and quick to apply</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape for bonds, transfers and penetrations. The ideal flexible and ultra-sticky sill/window flashing tape. Width: 200mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1823]}",1,1,"2024-09-30 12:00:00",,224.1800,224.1800,1222,7510-20025-1,2.1200,15.0000,15.0000,20.0000,1,18,98,99,1,,,,,
1225,,37,1825cc28-7e47-4f5f-8d62-088ec3ad93a5,1,0,,"2024-11-14 00:06:23","2024-12-03 03:12:25",1225,1,"Filter Set Q-Series",filter-set-q-series,shop/filter-set-q-series,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Zehnder"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""Filters should be inspected monthly and given a light vacuum to remove dirt and dust. Filters will eventually become blocked with residual debris and should then be replaced. Typically, blocking will occur every 6 - 12 months depending on the location (near busy roads or inner city areas tend to block more quickly than remote country settings)."", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [570], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Filter set to suit models Q350, Q450 or Q6001x F7 Pollen filter for the intake1x G4 Filter for the extract"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,130.0000,130.0000,1227,400502013,0.4000,56.0000,21.0000,6.0000,1,18,100,101,1,,,,,
1230,,37,5703d5f4-f37d-4677-ab08-3a87015709c8,1,0,,"2024-11-14 00:06:23","2024-12-03 03:12:46",1230,1,"Filter Set C-Series",filter-set-c-series,shop/filter-set-c-series,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Zehnder"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""Filters should be inspected monthly and given a light vacuum to remove dirt and dust. Filters will eventually become blocked with residual debris and should then be replaced. Typically, blocking will occur every 6 - 12 months depending on the location (near busy roads or inner city areas tend to block more quickly than remote country settings)."", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [570], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Filter set to suit models 350, 450, 5501x F7 Pollen filter for the intake1x G4 Filter for the extract"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,140.0000,140.0000,1232,400100084,0.4000,54.0000,21.0000,5.0000,1,18,102,103,1,,,,,
1235,,37,4827494a-a040-463d-8fda-660e6649cbd2,1,0,,"2024-11-14 00:06:24","2024-11-22 02:35:56",1235,1,"Twinet 20",twinet,shop/twinet,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This double-sided and strongly adhesive tape is especially suitable as an aid to fixing layers to the structure indoors and outdoors.</p><ul><li><strong>Extremely adhesive on both sides</strong><br />Quick, safe installation without stapler</li><li><strong>Protective coating prevents soiling</strong><br />Simple to apply up to the end</li><li><strong>Tearproof backing strip</strong><br />Saves time</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 577, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Double-sided tape for the pre-installation of vapour control layers on hard substrates. Width: 20mm Length: 50m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1791, 1792, 1793, 1794], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=8wlYiOBBcJQ&amp;list=PL851563420062C004&amp;index=36&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,62.1200,62.1200,1237,6610-2050,0.4100,21.0000,21.0000,2.0000,1,18,104,105,1,,,,,
1240,,37,c108d225-7f39-4d1e-81db-e0f719112e82,1,0,,"2024-11-14 00:06:24","2024-12-03 03:12:56",1240,1,"Hard Rubber Roller",hard-rubber-roller,shop/hard-rubber-roller,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""For use with SIGA tapes"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 571], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Hard Rubber Roller."", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,25.5000,25.5000,1242,SKU-5052,0.2190,16.0000,8.0000,4.0000,1,18,106,107,1,,,,,
1245,,37,e5e38b33-9ce5-4907-8fd4-04166a094328,1,0,,"2024-11-14 00:06:25","2024-12-03 02:59:07",1245,1,"Cutter Metal",cutter-metal,shop/cutter-metal,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""The original Siga cutter knife consists of a extremely robust metal case. The handle of this knife is ergonomically formed and thanks to its anti-slip surface easy to handle.This product is not freely available and can only be purchased in conjunction with tapes and membranes."", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [571, 566], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""SIGA metal retractable knife."", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,19.5000,19.5000,1247,SKU-5044,0.1100,16.0000,5.0000,2.0000,1,18,108,109,1,,,,,
1250,,37,2ba22b4c-ede1-4208-9e21-4c75a210c9b1,1,0,,"2024-11-14 00:06:25","2024-11-22 02:37:08",1250,1,"Wigluv 20/40",wigluv-20-40,shop/wigluv-20-40,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusible, single-sided and strongly adhesive tape is especially suitable for connection to window and door frames where windtight layers are to be connected.</p><ul><li><strong>Slit and tearproof backing strips 20 /40</strong><br />Precise and quick in corners</li><li><strong>Diffusible sd &lt; 2 m</strong><br />Prevents condensation build-up</li><li><strong>High adhesive strength at high and low temperatures</strong><br />Reliable, long-term building value</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Single-sided high-performance adhesive tape for window and door frames as well as square penetrations. Width: 60mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1814, 1815, 1816, 1817], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=IFipZVC7ukY&amp;list=PL851563420062C004&amp;index=8&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,65.3000,65.3000,1252,7510-6025,1.0500,15.0000,15.0000,6.0000,1,18,110,111,1,,,,,
1255,,37,3d2d5a35-f804-44c0-896f-f7d7f17969ad,1,0,,"2024-11-14 00:06:26","2024-11-22 02:36:26",1255,1,"Wigluv 100",wigluv-100,shop/wigluv-100,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusible, single-sided and strongly adhesive tape is generally suitable for bonding abutments and joints where under-roof and facade plates are to be sealed.</p><ul><li><strong>High adhesive strength at high and low temperatures</strong><br />Reliable, long-term building value</li><li><strong>Diffusible sd &lt; 2 m</strong><br />Prevents condensation build-up</li><li><strong>Slit backing strip</strong><br />Simple and quick to apply</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape for bonds, transfers and penetrations. Width: 100mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1798, 1799, 1800, 1801, 1802], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=c9MwbsO7ovk&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,102.5800,102.5800,1257,7510-10025,1.1400,15.0000,15.0000,10.0000,1,18,112,113,1,,,,,
1260,,37,b1dab9da-3f8f-451b-ac8d-283dbe1afb54,1,0,,"2024-11-14 00:06:26","2024-11-22 02:36:47",1260,1,"Wigluv 150",wigluv-150,shop/wigluv-150,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusible, single-sided and strongly adhesive tape is generally suitable for bonding abutments and joints where under-roof and facade plates are to be sealed.</p><ul><li><strong>High adhesive strength at high and low temperatures</strong><br />Reliable, long-term building value</li><li><strong>Diffusible sd &lt; 2 m</strong><br />Prevents condensation build-up</li><li><strong>Slit backing strip</strong><br />Simple and quick to apply</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape for bonds, transfers and penetrations. The ideal flexible and ultra-sticky sill/window flashing tape. Width: 150mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1806, 1807, 1808, 1809, 1810], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=c9MwbsO7ovk&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,143.1100,143.1100,1262,7510-15025,1.6900,15.0000,15.0000,15.0000,1,18,114,115,1,,,,,
1265,,37,f93b46f9-3abe-4952-9023-263e8fa1c164,1,0,,"2024-11-14 00:06:27","2024-11-22 02:27:45",1265,1,"Dockskin 100",dockskin-1kg,shop/dockskin-1kg,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This deep-penetrating primer is especially suitable as a grounding for woodfibre boards, plaster and masonry to strengthen sandy and fibrous substrates.</p><ul><li><strong>Quick drying</strong><br />Saves time</li><li><strong>Strong adhesion</strong><br />Extremely good adhesion on soft fibre boards, masonry and concrete</li><li><strong>Usable on cold substrates from -10°C</strong><br />Solvent-free</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 578], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""High-performance primer for strengthening sandy and fibrous substrates."", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1528, 1527, 1526]}",1,1,"2024-09-30 12:00:00",,56.6800,56.6800,1267,5930,1.2500,9.0000,7.0000,24.0000,1,18,116,117,1,,,,,
1270,,37,2d88e0d3-9daf-446a-96d4-31caa38ce1d6,1,0,,"2024-11-14 00:06:27","2024-11-19 01:52:39",1270,1,Dispenser,dispenser,shop/dispenser,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Tape dispenser made of special adhesive-resistant plastic with tearproof belt and integrated stainless blade, suitable for time-saving application of SIGA adhesive tapes up to 60 mm in width.</p><p>*Built-in blade<br />Quick work</p><p>*Both hands free<br />High user safety</p><p>*Roll is protected<br />Always at hand</p><h3>Instructions</h3><ol><li>Clip tape into dispenser</li><li>Apply tape as needed</li></ol>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [571, 566], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Tape dispencer for SIGA tapes."", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,70.5000,70.5000,1272,390,0.4800,26.0000,12.0000,26.0000,1,18,118,119,1,,,,,
1275,,37,90210e02-4ef4-4db1-9c8f-1ea7234dba7f,1,0,,"2024-11-14 00:06:28","2024-11-22 02:37:52",1275,1,"Wigluv 60",wigluv-60,shop/wigluv-60,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusible, single-sided and strongly adhesive tape is generally suitable for bonding overlaps and joints where roof and facade membranes are to be sealed.</p><ul><li><strong>High adhesive strength at high and low temperatures</strong><br />Reliable, long-term building value</li><li><strong>Diffusible sd &lt; 2 m</strong><br />Prevents condensation build-up</li><li><strong>Resistant to driving rain and impermeable to water</strong><br />Permanent protection for roof and facade</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Single-sided high-performance tape for overlaps, penetrations and windows. Width: 60mm Length: 40m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1827, 1828, 1829, 1830, 1831, 1832], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=vEsdiGd-U08&amp;list=PL851563420062C004&amp;index=11&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,80.8600,80.8600,1277,7510-6040,1.0200,17.0000,17.0000,6.0000,1,18,120,121,1,,,,,
1280,,37,8e5d71bc-4708-4958-b28e-7220cc4e7f94,1,0,,"2024-11-14 00:06:28","2024-11-22 02:31:26",1280,1,"Majcoat 150 3m x 50m",majcoat-150-3m-x-50m,shop/majcoat-150-3m-x-50m,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusion-open layer can withstand driving rain and is suitable as a breathable membrane for external protection of roof structures for pitches from 10° and building facades under normal atmospheric exposure duration.</p><ul><li><strong>Sturdy</strong><br />Tear and abrasion resistant</li><li><strong>Imprinted laying aid</strong><br />Fast and easy application</li><li><strong>Easy to cut</strong><br />Time saving</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 574], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Roof and wall underlay membrane.Width: 3mLength: 50m"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1595, 1594], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=I655QtkmDp0&amp;list=PL851563420062C004&amp;index=18\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,904.5400,904.5400,1282,8730-300050,24.0000,24.0000,24.0000,306.0000,1,18,122,123,1,,,,,
1285,,37,d74a80db-92f5-4a2f-8760-bdf1d766b715,1,0,,"2024-11-14 00:06:29","2024-11-22 02:30:58",1285,1,"Majcoat 150 1.5m x 50m",majcoat-150-1-5m-x-50m,shop/majcoat-150-1-5m-x-50m,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This diffusion-open layer can withstand driving rain and is suitable as a breathable membrane for external protection of roof structures for pitches from 10° and building facades under normal atmospheric exposure duration.</p><ul><li><strong>Sturdy</strong><br />Tear and abrasion resistant</li><li><strong>Imprinted laying aid</strong><br />Fast and easy application</li><li><strong>Easy to cut</strong><br />Time saving</li><li><strong>BRANZ Appraised</strong><br />Fit for purpose and meets Building Code performance requirements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 574], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Roof and wall underlay membrane.Width: 1.5mLength: 50m"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1594, 1595], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=I655QtkmDp0&amp;list=PL851563420062C004&amp;index=18\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,452.2700,452.2700,1287,8730-150050,15.6200,24.0000,24.0000,154.0000,1,18,124,125,1,,,,,
1290,,37,0ab03b34-8a96-4377-ae80-b90d5f90bede,1,0,,"2024-11-14 00:06:29","2024-11-22 02:24:29",1290,1,"Corvum 12/48",corvum-12-48,shop/corvum-12-48,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This symmetrically pre-folded and strongly adhesive tape is especially suitable for connection to window and door frames involving indoor airtight layers.</p><ul><li><strong>Pre-folded 12/48 mm</strong><br />Invisible behind cladding</li><li><strong>1 Backing strip already removed</strong><br />Simple and quick bonding</li><li><strong>1 Backing strip protruding</strong><br />Easy to remove</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 577], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape for window and door frames. Width: 12/48mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1503], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://youtu.be/5Q96tfAtekg?si=Ds-cnazGFYl_Ogpy\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,83.3300,83.3300,1292,5200-124825,0.6500,18.0000,18.0000,5.0000,1,18,126,127,1,,,,,
1295,,37,5c012f43-2f10-4ee0-8a73-eed7fee52e3f,1,0,,"2024-11-14 00:06:30","2024-11-22 02:26:27",1295,1,"Rissan 60",rissan-60,shop/rissan-60,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This supple, single-sided and strongly adhesive tape is especially suitable for connection to round penetrations involving indoor airtight layers.</p><ul><li><strong>Extremely strong adhesion</strong><br />Reliable, long-term building value</li><li><strong>Smooth carrier material</strong><br />Clings tightly around pipes and cables</li><li><strong>Elastic</strong><br />Keeps joints sealed despite structural movements</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 577], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Single-sided high-performance tape for circular penetrations. Width: 60mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1780, 1781], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=PVqE2lbM2hI&amp;list=PL851563420062C004&amp;index=21&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,55.1200,55.1200,1297,2510-6025,0.6300,15.0000,15.0000,6.0000,1,18,128,129,1,,,,,
1300,,37,cb794562-0048-4441-8915-8fd18dee0539,1,0,,"2024-11-14 00:06:30","2024-11-19 02:01:09",1300,1,"Rissan 100",rissan-100,shop/rissan-100,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This single-sided and strongly adhesive, supple tape is especially suitable for connection to walls and ceilings involving indoor airtight layers.</p><ul><li><strong>Extremely strong adhesion</strong><br />Reliable, long-term building value</li><li><strong>Elastic</strong><br />Keeps joints sealed despite structural movements</li><li><strong>Slit backing strip</strong><br />Simple and quick to apply</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 577], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape for bonding wall elements to the floor and ceiling. Width: 100mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1766], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=b5v4Fr9ffVY&amp;list=PL851563420062C004&amp;index=14&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://fivemerchants.frb.io/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,103.1000,103.1000,1302,2510-10025,1.0700,15.0000,15.0000,10.0000,1,18,130,131,1,,,,,
1305,,37,244892a5-2880-4116-945d-63986341e5cb,1,0,,"2024-11-14 00:06:31","2024-11-19 02:01:20",1305,1,"Rissan 150",rissan-150,shop/rissan-150,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This single-sided and strongly adhesive, supple tape is especially suitable for connection to walls and ceilings involving indoor airtight layers.</p><ul><li><strong>Extremely strong adhesion</strong><br />Reliable, long-term building value</li><li><strong>Elastic</strong><br />Keeps joints sealed despite structural movements</li><li><strong>Slit backing strip</strong><br />Simple and quick to apply</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 577], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape for bonding wall elements to the floor and ceiling. Width: 150mm Length: 25m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1770], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=b5v4Fr9ffVY&amp;list=PL851563420062C004&amp;index=14&amp;ab_channel=SIGADeutsch\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://fivemerchants.frb.io/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,134.1200,134.1200,1307,2510-15025,1.5800,15.0000,15.0000,15.0000,1,18,132,133,1,,,,,
